dest_id,address,geoRef.lat,geoRef.lng
858,"Benito Juárez 2402, Lomas de Tolteca, 67170 Guadalupe, N.L., México, Guadalupe",25.577765,-100.25633
859,"Benito Juárez 2613, Lomas de Tolteca, 67170 Guadalupe, N.L.",25.5778061,-100.2422041
860,"Benito Juárez 303, Sin Nombre de Colonia 12, Ciudad Apodaca, N.L.",25.5778181,-100.0111829
861,"Benito Juárez 303, Sin Nombre de Colonia 12, Ciudad Apodaca, N.L.",25.57782169,-100.2378183
862,"Benito Juárez 3036C, Granjitas de La Silla, 67170 Guadalupe, N.L., México",25.57782169,-100.2378183
863,"Benito Juárez 307, Sin Nombre de Colonia 12, Ciudad Apodaca, N.L.",25.5778356,-100.2547427
864,"Benito Juárez 307, Sin Nombre de Colonia 12, Ciudad Apodaca, N.L.",25.577841,-100.275237
865,"Benito Juárez 321, Sta Catarina, 66350 Santa Catarina, N.L., México, Santa Catarina",25.577844,-100.268337
866,"Benito Juárez 408, Cabecera Municipal (Apodaca), Apodaca Centro, 66600 Cd Apodaca, N.L.",25.5778451,-100.2739418
867,"Benito Juárez 511, Provivienda del Poniente 3er Sector, 66129 Santa Catarina, N.L., México, Santa Catarina",25.577855,-100.275036
868,"Benito Juárez 516, Cabecera Municipal (Apodaca), Apodaca Centro, Ciudad Apodaca, N.L.",25.577861,-100.2325711
869,"Benito Juárez 539, Martínez Domínguez, 66356 Santa Catarina, N.L., México, Santa Catarina",25.5778717,-100.2430917
870,"Benito Juárez 811, Huertas de San Bartolo, El Naranjal, San Nicolás de los Garza, Nuevo Leon",25.5778851,-100.2633333
871,"Benito Pérez Galdós 614, Jardín Español, Monterrey, Nuevo Leon",25.57789625,-100.2622286
872,"Benjamín Franklin 870, Contry La Silla 3er Sector, 67173 Guadalupe, N.L., México",25.5779457,-100.2340375
873,"Benjamin Franklin 871, contra la silla, 67173, Guadalupe Nl",25.57794584,-100.2340376
874,"Benjamín Franklin 871, Contry La Escondida, 67173 Guadalupe, N.L., México",25.5779559,-100.232397
875,"Benjamín Franklin 883, Contry La Escondida, 67173 Guadalupe, N.L.",25.5779841,-100.2711359
876,"Benjamin Franklin, 888, Contry La Escondida, Monterrey",25.5779841,-100.2711359
877,"bereda de las aves 155,La Estancia,San Nicolás de los Garza,Nuevo León,México",25.5779841,-100.2711359
878,"Berel 505, Ladrillera, 64830 Monterrey, N.L., México, Monterrey",25.5780077,-100.2652671
879,"Berel 509, Ladrillera, 64830 Monterrey, N.L., México, Monterrey",25.578073,-100.276429
880,"Berilio 116a, Los Parques Residencial, Los Parques, N.L., Mexico",25.57807982,-100.2654563
881,"Berlín 119,San Sebastián,Guadalupe,Nuevo León,México",25.578099,-100.261879
882,"Berlín 119b, San Sebastián, 67198 Guadalupe, N.L., México",25.5781077,-100.2443641
883,"Berlin 593b, Paseo de las Flores, Apodaca, Nuevo Leon",25.57811,-100.263431
884,"Berlín 736, El Refugio 1er Sector, 66430 San Nicolás de los Garza, N.L.",25.578121,-100.276364
885,"Berlín 748, El Refugio 1er Sector, 66430 San Nicolás de los Garza, N.L.",25.578124,-100.276187
886,"Bermellón 123, Residencial 1er Sector, 66478 San Nicolás de los Garza, N.L., México",25.5781283,-100.2779857
887,"bermellon 123,Los Murales,Apodaca,Nuevo León,México",25.5781696,-100.276353
888,"Bermellón 128, Residencial 1er Sector, 66478 San Nicolás de los Garza, N.L., México",25.5782195,-100.2489647
889,"Bermellón 128, Residencial 1er Sector, 66478 San Nicolás de los Garza, N.L., México, San Nicolás de los Garza",25.5782374,-100.2649466
890,"BERMUDAS 1211, RESIDENCIAL SANTA FE, FUADALUPE",25.5782568,-100.2367349
891,"Bermudas 147, Vista Hermosa, Monterrey, Nuevo Leon",25.57826292,-100.2619434
892,"Berna 909, El Refugio 1er Sector, San Nicolás de los Garza, Nuevo Leon",25.57826308,-100.2619436
893,"Bernabé de Las Casas 536, Misión de Fundadores, Ciudad Apodaca, Nuevo Leon",25.5782631,-100.2619436
894,"Bernabé de Las Casas 552, Misión de Fundadores, Ciudad Apodaca, Nuevo Leon",25.5783002,-100.2556327
895,"Bernabé de Las Casas 5664, Misión de Fundadores, Ciudad Apodaca, Nuevo Leon",25.5783002,-100.2556327
896,"Bernabé González 6716, Topo Chico, 64260 Monterrey, N.L.",25.578337,-100.267864
897,"Bernabé González 6716, Topo Chico, 64260 Monterrey, N.L.",25.5783631,-100.2729543
898,"Bernard Shaw 2760, Contry La Silla 4o Sector, 67173 Guadalupe, N.L., México",25.578401,-100.275607
899,"bernard shaw 2760,Contry la Silla,Guadalupe,Nuevo León,México",25.578409,-100.266061
900,"Bernardino de Sahagún 104, Barrio Tampiquito, Los Fresnos, San Pedro Garza García, Nuevo León",25.57843561,-100.2376292
901,"Bernardino de Sahagún 104,Capistrano,San Pedro Garza García,Nuevo León,México",25.5784378,-100.2437805
902,"Bernardino de Sahagún 104,Capistrano,San Pedro Garza García,Nuevo León,México",25.57850031,-100.2552309
903,"Bernardino de Sahagún 110, Zona Tampiquito, Los Fresnos, 66244 San Pedro Garza García, N.L., México, San Pedro Garza García",25.5785005,-100.255231
904,"Bernardino de Sahagun,Capistrano,San Pedro Garza García,Nuevo León,México",25.5785005,-100.255231
905,"Bernardino de Sahagun,Capistrano,San Pedro Garza García,Nuevo León,México",25.5785166,-100.2658375
906,bernardo,25.5785222,-100.2435821
907,"BERNARDO COBOS 104 COLONIA EDUARDO CABALLERO  ESCAMILLA  , GUADALUPE ",25.578575,-100.273762
908,"Bernardo Cobos Díaz 114, Alberta Escamilla, Apodaca, N.L.",25.578606,-100.237048
909,"Bernardo Cobos Díaz 148, Alberta Escamilla, Apodaca, N.L.",25.5786147,-100.2358178
910,"Bernardo Reyes 730, Misión de Fundadores, 66612 Cd Apodaca, N.L., México",25.5786655,-100.2805443
911,"Bernardo Reyes 736, Misión de Fundadores, Ciudad Apodaca, Nuevo Leon",25.5786676,-100.2634545
912,"Berrendo 103, San Patricio 4o Sector, 66250 San Pedro Garza García, N.L.",25.5786676,-100.2634545
913,"Berrendo 104, San Patricio 4o Sector, San Pedro Garza García, Nuevo León",25.5787187,-100.2391473
914,"berrento,Bosques del Valle,San Pedro Garza García,Nuevo León,México",25.578724,-100.2634538
915,"Bertha Westrup 125, Mujeres Ilustres (Fomerrey 4), Apodaca, Nuevo Leon",25.5787405,-100.2695436
916,"Bertha Westrup 232, Mujeres Ilustres (Fomerrey 4), San Nicolás de los Garza, N.L.",25.5787518,-100.2567392
917,"BERTHA WESTRUP 316, VILLA LUZ, APODACA",25.578794,-100.26927
918,"Bertha Westrup 424, Villa Luz, Apodaca, N.L.",25.578794,-100.26927
919,"Bet-el 711, Betel, 66430 San Nicolás de los Garza, N.L., México, San Nicolás de los Garza",25.5787956,-100.2694944
920,"Betica 12, Cordillera, Santa Catarina, Nuevo Leon",25.57881892,-100.2430867
921,"Betica 26, Cordillera residencial, 66196 santa catarina N.L.",25.578827,-100.0089854
922,"Bezares, Bosquencinos, 64979 Monterrey, N.L.",25.5789821,-100.2730108
923,"Biar 107, Cuauhtemoc, Ancestra, San Nicolás de los Garza, Nuevo Leon",25.5789879,-100.2779563
924,"Biar 107,Ancestra,San Nicolás de los Garza,Nuevo León,México",25.57901912,-100.261675
925,Bilbao,25.5790604,-100.2798303
926,"BILBAO 206 COLONIA PASEO DEL VERGEL ,MONTERREY ",25.579099,-100.243512
927,"Bilbao 241, Paseo Del Vergel, Monterrey, N.L.",25.5790991,-100.243512
928,"Bilbao 244, Valles de Linda Vista, 67130 Guadalupe, N.L.",25.5790991,-100.243512
929,"Bilbao 4025, Las Torres, Monterrey, N.L.",25.5790991,-100.243512
930,"Bilbao 4102, Las Torres, 64930 Monterrey, N.L.",25.5790992,-100.2435121
931,"Bilbao 4102, Las Torres, Monterrey ",25.57911952,-100.2668417
932,"Bilbao 518, Privadas de Anahuac sector Irlandes (sector 2)",25.5791449,-100.2644719
933,"Bilbao 914, Valles de Linda Vista, Guadalupe, Nuevo León",25.57916,-100.271464
934,"Bilbao Ote 308, Entre Monte Everest y Av. Puerta de Hierro, Fracc. Crisanto Residencial, la entrada a la colonia est√° sobre Av. Cumbres Madeira",25.57922158,-100.2612219
935,"Bioma Residencial, Camino Al Diente 198, Bioma Residencial, Monterrey, Nuevo Leon",25.579286,-100.2668273
936,"Birmania 117, Nuevo Amanecer, Apodaca, N.L.",25.5793455,-100.2671616
937,"Bizancio 106, Jardines de San Agustín 1er Sector, 66274 San Pedro Garza García, N.L., Mexico",25.5793565,-100.2631062
938,"Bizancio 308, Jardines de San Agustín 1er Sector, 66274 San Pedro Garza García, N.L.",25.579364,-100.280955
939,"Bizancio 319, Jardines de San Agustín 1er Sector, San Pedro Garza García, N.L.",25.5793982,-100.2439662
940,"Bizancio 602, Jardines de San Agustín 2o Sector, San Pedro Garza García, N.L. , ,",25.57941468,-100.2600553
941,"Bizancio 614, Jardines de San Agustín 2o Sector, 66274 San Pedro Garza García, N.L.",25.5795356,-100.2492447
942,"Bizancio 616-620, Jardines de San Agustín 2o Sector, 66274 San Pedro Garza García, N.L.",25.579591,-100.260429
943,"Bizancio 706, Jardines de San Agustín 3ER Sector, San Pedro Garza García, N.L.",25.57960927,-100.2497166
944,"Blanca 345, Los Candiles, 66647 Cd Apodaca, N.L., México",25.5797056,-100.2438026
945,"Blanca Vista 220, Linda Vista, 67130 Guadalupe, N.L.",25.579773,-100.2600787
946,"Blanco 101, Cerradas de Casa Blanca, San Nicolás de los Garza, N.L.",25.57978968,-100.2489895
947,"Blanco 101, Cerradas de Casa Blanca, San Nicolás de los Garza, Nuevo Leon",25.57978968,-100.2489895
948,"Blanco 210, Cerradas de Casa Blanca, San Nicolás de los Garza, Nuevo Leon",25.57978968,-100.2489895
949,"Blas Chumacero 138, Alberta Escamilla, Apodaca, N.L.",25.5797956,-100.2634517
950,"Bldv. Diaz Ordaz 26, Orizontes Ordaz, Monterrey",25.5798024,-100.2708109
951,blvd,25.57987995,-100.2609772
952,blvd,25.57988024,-100.2592941
953,"BLVD FORJADORES 1202 253, FRACC ARBORETO , SN PEDRO CHOLULA ",25.5799226,-100.2641045
954,"Blvd Gustavo Díaz Ordaz 1000, Los Treviño, 66150 Santa Catarina, N.L.",25.5799258,-100.2642357
955,"Blvd Gustavo Díaz Ordaz 159, La Fama, 66100 Santa Catarina, Nuevo Leon",25.5799335,-100.2678849
956,"Blvd Gustavo Díaz Ordaz 226, Los Treviño, 66150 Santa Catarina, N.L., México, Santa Catarina",25.5799425,-100.2801559
957,"Blvd Gustavo Díaz Ordaz 26, Zona Industrial, Monterrey, N.L.",25.579961,-100.243547
958,"Blvd Gustavo Díaz Ordaz 333, Zona Industrial, 66215 San Pedro Garza García, N.L., México",25.580133,-100.2604106
959,"Blvd Ordaz 26, Monterrey NL. edificio horizontes ordaz torre sur",25.58017267,-100.2613745
960,"blvd parque industrial Monterrey 502, , Parque Industrial Monterrey, Nuevo León, México",25.58017283,-100.2613746
961,"Blvd Rogelio Cantu Gómez 1000,Colinas de San Jerónimo,Monterrey,Nuevo León,México",25.5802356,-100.2593532
962,"Blvd. Acapulco 1500, La Fe, 66477 Guadalupe, N.L., México",25.58034444,-100.2504398
963,"Blvd. Acapulco 1550, La Fe, Guadalupe, N.L., México",25.5803446,-100.2504399
964,"Blvd. Acapulco 1550, Sin Nombre de Col 42, 67117 Guadalupe, N.L., México, Guadalupe",25.5803611,-100.261765
965,"Blvd. Acapulco 424, La Fe, 66477 San Nicolás de los Garza, N.L.",25.5803848,-100.2596411
966,"Blvd. Acapulco 800, Josefa Zozaya, 67110 Guadalupe, N.L., México",25.58042972,-100.2632896
967,"Blvd. Acapulco 800, Josefa Zozaya, 67110 Guadalupe, N.L., México, Guadalupe",25.5804505,-100.2632253
968,"Blvd. Adolfo López Mateos 1813, Los Paraisos, 37320 León, Gto.",25.5804824,-100.2630813
969,"Blvd. Antonio L. Rodríguez 1882, Sin Nombre de Col 27, 64650 Monterrey, N.L., México, Monterrey",25.5805678,-100.2484462
970,"Blvd. Antonio L. Rodríguez 1888, Real del Valle 1 Sector, Monterrey, Nuevo León",25.580622,-100.244022
971,"Blvd. Antonio L. Rodríguez 1888, Santa María, Monterrey, N.L.",25.58064157,-100.2650013
972,"Blvd. Antonio L. Rodríguez 1888, Santa María, Monterrey, N.L.",25.5806416,-100.2650013
973,"Blvd. Antonio L. Rodríguez 1888, Santa María, Monterrey, N.L., Mexico",25.580648,-100.244256
974,"Blvd. Antonio L. Rodríguez 1888, Santa María, Monterrey, N.L., Mexico, Monterrey",25.580793,-100.243527
975,"Blvd. Antonio L. Rodríguez 1888, Santa María, Monterrey, N.L., México, Monterrey",25.580882,-100.24375
976,"Blvd. Antonio L. Rodríguez 1888, Santa María, Monterrey, Nuevo Leon ",25.58090558,-100.2378668
977,"Blvd. Antonio L. Rodríguez 2000, Santa María, 64650 Monterrey, N.L., Mexico",25.58091223,-100.2585858
978,"Blvd. Antonio L. Rodríguez 2100 Edificio BH Piso 11 Int 116, Privada Sta. María, 64650 Monterrey, N.L., Mexico",25.5809169,-100.2623021
979,"Blvd. Antonio L. Rodríguez 3000, Santa María, 64650 Monterrey, N.L., Mexico",25.5809234,-100.2603687
980,"Blvd. Antonio L. Rodríguez 3062
Santa María, Monterrey",25.5809808,-100.2464638
981,"Blvd. Antonio L. Rodríguez 3090, Cumbres del Valle, Monterrey, Nuevo Leon",25.5809808,-100.2464638
982,"blvd. Antonio l. Rodríguez,San Jerónimo,Monterrey,Nuevo León,México",25.5809832,-100.262079
983,"Blvd. Apodaca 902A Technology Park, Apodaca, 66600 Cd Apodaca, N.L.",25.5809833,-100.2620791
984,"Blvd. Benito Juárez 910, Apodaca, Nuevo Leon",25.5810298,-100.2619801
985,"Blvd. Botánica 407, Valle del Campestre, 66265 San Pedro Garza García, N.L., México",25.58139397,-100.2489724
986,"Blvd. Botánica 407, Valle del Campestre, 66266 San Pedro Garza García, N.L.",25.5814352,-100.2592337
987,"Blvd. Botánica 407, Valle del Campestre, 66266 San Pedro Garza García, N.L. En arboleda, torre cassea dpto. 1801",25.5814476,-100.2463434
988,"Blvd. Botánica 407, Valle del Campestre, 66266 San Pedro Garza García, N.L., México, San Pedro Garza García",25.58151024,-100.2815068
989,"Blvd. Botánica 504 C1101, Valle del Campestre, 66266 San Pedro Garza García, N.L., México",25.5815161,-100.2591522
990,"Blvd. Botánica 504, Valle del Campestre, 66266 San Pedro Garza García, N.L.",25.5815355,-100.2661058
991,"Blvd. Botánica 504, Valle del Campestre, 66266 San Pedro Garza García, N.L., México",25.58157,-100.24805
992,"Blvd. Botánica 504, Valle del Campestre, 66266 San Pedro Garza García, N.L., México",25.5815703,-100.2480504
993,"Blvd. Botánica 504, Valle del Campestre, 66266 San Pedro Garza García, N.L., Mexico, San Pedro Garza García",25.5816562,-100.2592837
994,"Blvd. Botánica 507, Valle del Campestre, 66265 San Pedro Garza García, N.L., Mexico",25.58170727,-100.235094
995,"Blvd. Botánica 507, Valle del Campestre, 66265 San Pedro Garza García, N.L., Mexico, San Pedro Garza García",25.58176607,-100.2472218
996,"Blvd. Botánica 507, Valle del Campestre, 66265 San Pedro Garza García, N.L., Mexico, San Pedro Garza García",25.5817663,-100.2472218
997,"Blvd. de la Reina 219, Arboledas de la Luz, León, Gto., México",25.58210569,-100.2485012
998,"Blvd. de Las Cascadas, Lomas de Angelópolis, Pue., México",25.5821075,-100.2447664
999,"Blvd. Díaz Ordaz 120, Santa María, 64650 Monterrey, N.L.",25.58216421,-100.2589808
1000,"Blvd. Díaz Ordaz 120, Santa María, 64650 Monterrey, N.L., México, Monterrey",25.58216421,-100.2589808
1001,"Blvd. Díaz Ordaz 120, Santa María, 64650 Monterrey, N.L., México, Monterrey",25.5822667,-100.2607091
1002,"Blvd. Díaz Ordaz 130, Santa María, 64650 Monterrey, N.L.",25.5823071,-100.2485521
1003,"Blvd. Díaz Ordaz 16, Sin Nombre de Col 27, Monterrey, N.L., México",25.5823768,-100.2608362
1004,"Blvd. Díaz Ordaz 26, San Jeronimo, 64660 Monterrey, N.L.",25.58240657,-100.2463621
1005,"Blvd. Díaz Ordaz 26, San Jeronimo, 64660 Monterrey, N.L., México",25.5824096,-100.2437577
1006,"Blvd. Díaz Ordaz 26, San Jeronimo, 64660 Monterrey, N.L., México",25.5824329,-100.2449929
1007,"Blvd. Díaz Ordaz 26, San Jeronimo, Monterrey, Nuevo Leon",25.5824397,-100.2608914
1008,"Blvd. Díaz Ordaz 26, San Jeronimo, Monterrey, Nuevo Leon",25.5824397,-100.2608914
1009,"Blvd. Díaz Ordaz 26, San Jeronimo, Monterrey, Nuevo Leon",25.5824564,-100.2515736
1010,"Blvd. Díaz Ordaz 305, Monterrey, N.L., México",25.5824648,-100.2523976
1011,"Blvd. Díaz Ordaz 316, Santa María, Monterrey, Nuevo Leon",25.58262007,-100.2480415
1012,"Blvd. Europa 15, Lomas de Angelópolis, Tlaxcalancingo, Pue., México",25.58267572,-100.2456681
1013,"Blvd. Interamerican 201, Parque Industrial FINSA, 66600 Apodaca, N.L., México",25.58317801,-100.2434979
1014,"Blvd. Interamerican 220, Parque Industral FINSA, 66600 Cd Apodaca, N.L.",25.58319159,-100.2427566
1015,"Blvd. Lic. Gustavo diaz Ordaz 26,Rincón de Santa María,Monterrey,Nuevo León,México",25.5832721,-100.2562439
1016,"Blvd. Lic. Gustavo diaz Ordaz 26,Rincón de Santa María,Monterrey,Nuevo León,México",25.5833127,-100.2505622
1017,"Blvd. Lic. Gustavo diaz Ordaz 26,Rincón de Santa María,Monterrey,Nuevo León,México",25.583313,-100.250562
1018,"Blvd. Puerta del Sol 1009, Colinas de San Jerónimo, 64630 Monterrey, N.L., México",25.58333163,-100.2533781
1019,"Blvd. Puerta del Sol 1221, Colinas de San Jerónimo 10o. Sector, Monterrey, N.L., México",25.5833817,-100.2491648
1020,"Blvd. Puerta del Sol 251, Colinas de San Jerónimo 1o. Sector, Monterrey, N.L., México, Monterrey",25.583385,-100.24817
1021,"Blvd. Puerta del Sol 270, Colinas de San Jerónimo 1o. Sector, 64650 Monterrey, N.L., México, Monterrey",25.583391,-100.249127
1022,"Blvd. Puerta del Sol 407, Colinas de San Jerónimo 1o. Sector, Monterrey, N.L., México",25.5834735,-100.254331
1023,"Blvd. Puerta del Sol 410, Colinas de San Jerónimo 1o. Sector, Monterrey, N.L., México, Monterrey",25.5834735,-100.254331
1024,"Blvd. Puerta del Sol 441, Colinas de San Jerónimo 1o. Sector, Monterrey, N.L.",25.58347407,-100.2676844
1025,"Blvd. Puerta del Sol 504, Colinas de San Jerónimo 1o. Sector, 64630 Monterrey, N.L.",25.5834741,-100.2676844
1026,"Blvd. Puerta del Sol 508, Colinas de San Jerónimo 1o. Sector, Monterrey, N.L., México",25.5835078,-100.2811562
1027,"Blvd. Puerta del Sol 508, Colinas de San Jerónimo 1o. Sector, Monterrey, N.L., México",25.58352548,-100.2482343
1028,"Blvd. Puerta del Sol 508, Colinas de San Jerónimo 1o. Sector, Monterrey, N.L., México, Monterrey",25.5835255,-100.2482345
1029,"Blvd. Puerta del Sol 514, Colinas de San Jerónimo 1o. Sector, Monterrey, N.L., México, Monterrey",25.583531,-100.242758
1030,"Blvd. Puerta del Sol 525, Colinas de San Jerónimo 1o. Sector, Monterrey, N.L., México",25.5836417,-100.2496954
1031,"Blvd. Puerta del Sol 539, Colinas de San Jerónimo 1o. Sector, Monterrey, N.L., México",25.58366838,-100.2719308
1032,"Blvd. Puerta del Sol 544, Colinas de San Jerónimo 1o. Sector, 64630 Monterrey, N.L., México",25.5836685,-100.2719308
1033,"Blvd. Puerta del Sol 612, Colinas de San Jerónimo 1o. Sector, Monterrey, N.L., México",25.58392239,-100.2534574
1034,"Blvd. Puerta del Sol 644, Colinas de San Jerónimo 1o. Sector, Monterrey, N.L., México",25.58393328,-100.2772634
1035,"Blvd. Puerta del Sol 654, Colinas de San Jerónimo 1o. Sector, Monterrey, N.L.",25.584001,-100.267629
1036,"Blvd. Puerta del Sol 654, Colinas de San Jerónimo 1o. Sector, Monterrey, N.L.",25.58404245,-100.2494274
1037,"BLVD. PUERTA DEL SOL 655,Colinas de San Jerónimo,Monterrey,Nuevo León,México",25.5840825,-100.272884
1038,"Blvd. Puerta del Sol 668, Colinas de San Jerónimo, 64640 Monterrey, N.L.",25.5841188,-100.2729168
1039,"Blvd. Puerta del Sol 702, Colinas de San Jerónimo 1o. Sector, Monterrey, N.L., México",25.584122,-100.27292
1040,"Blvd. Puerta del Sol 702, Colinas de San Jerónimo 1o. Sector, Monterrey, N.L., México",25.5841353,-100.2486566
1041,"Blvd. Puerta del Sol 702, Colinas de San Jerónimo 1o. Sector, Monterrey, N.L., México, Monterrey",25.5841844,-100.2679452
1042,"Blvd. Puerta del Sol 717, Colinas de San Jerónimo 5o. Sector, Monterrey, N.L.",25.5841844,-100.2679452
1043,"Blvd. Puerta del Sol 725, Colinas de San Jerónimo 5o. Sector, Monterrey, N.L.",25.5841844,-100.267945
1044,"Blvd. Puerta del Sol 726, Colinas de San Jerónimo 4o. Sector, Monterrey, N.L., México",25.5842225,-100.2773523
1045,"Blvd. Puerta del Sol 734, Colinas de San Jerónimo, Monterrey, N.L.",25.5842531,-100.2761651
1046,"Blvd. Puerta del Sol 745, Colinas de San Jerónimo 5o. Sector, Monterrey, N.L., Mexico, Monterrey",25.5842566,-100.2761678
1047,"Blvd. Puerta del Sol 766, Colinas de San Jerónimo 4o. Sector, Monterrey, N.L.",25.5843065,-100.2680747
1048,"Blvd. Puerta del Sol 766, Colinas de San Jerónimo 4o. Sector, Monterrey, N.L., México, Monterrey",25.584311,-100.248265
1049,"Blvd. Puerta del Sol 766, Colinas de San Jerónimo, 64630 Monterrey, N.L.",25.5843115,-100.268569
1050,"Blvd. Puerta del Sol 776, Colinas de San Jerónimo 4o. Sector, Monterrey, N.L., México, Monterrey",25.58433259,-100.252552
1051,"Blvd. Rogelio Cantú Gómez 100, Sin Nombre de Col 27, Monterrey, N.L., México",25.584508,-100.27582
1052,"Blvd. Rogelio Cantú Gómez 1000, Las Lajas, Colinas de San Jerónimo, 64630 Monterrey, N.L., México",25.5845221,-100.2486466
1053,"Blvd. Rogelio Cantú Gómez 203, Sin Nombre de Col 72, Monterrey, N.L.",25.58457952,-100.2523923
1054,"Blvd. Sofía, San Pedro Garza García, N.L.",25.5846022,-100.2528061
1055,"Blvrd Acapulco 125, Las Brisas 3o. Sector, Monterrey, N.L., México",25.584906,-100.270423
1056,"Blvrd Acapulco 145a, Las Brisas, 64780 Monterrey, N.L., Mexico",25.58491562,-100.2765883
1057,"Blvrd Aeropuerto 171, Nuevo León",25.5849687,-100.2692787
1058,"Blvrd Aeropuerto 171, Nuevo León, México",25.584981,-100.2537461
1059,"Blvrd Aeropuerto 440, Nuevo Leon ",25.58499018,-100.2505456
1060,"Blvrd Aeropuerto 5001, Apodaca, N.L., México",25.5849903,-100.2505457
1061,"Blvrd San Francisco 855, Cabecera Municipal (Apodaca), Residencial San Francisco, 66600 Cd Apodaca, N.L., México, Ciudad Apodaca",25.5857371,-100.2416186
1062,"Boca Negra 602, Buenos Aires, 64800 Monterrey, N.L., Mexico",25.5857449,-100.2489996
1063,"Boca Negra 602, Buenos Aires, 64800 Monterrey, N.L., México",25.5857461,-100.2490858
1064,"Boca Negra 602, Buenos Aires, Monterrey, Nuevo Leon",25.58578563,-100.2426691
1065,"Boca Negra 606-13, Villa Estadio, Monterrey, Nuevo Leon",25.58580968,-100.2526035
1066,"Boca Ratón 115, Sin Nombre de Colonia 51, Monterrey, Nuevo Leon",25.58586727,-100.251232
1067,"Boca Ratón 118, Sin Nombre de Col 51, Monterrey, N.L.",25.5858743,-100.2738852
1068,"Bocaccio 105, Colinas de San Jerónimo 4o. Sector, 64630 Monterrey, N.L., México",25.58587439,-100.2738851
1069,"Bocaccio 105, Colinas de San Jerónimo, 64630 Monterrey, N.L., México",25.5859522,-100.2493216
1070,"Bocaccio 122, Colinas de San Jerónimo 4o. Sector, Monterrey, N.L.",25.5859642,-100.2408714
1071,"Bocaccio 134, Colinas de San Jerónimo 4o. Sector, Monterrey, N.L.",25.58600093,-100.243923
1072,"bocaccio,Colinas de San Jerónimo,Monterrey,Nuevo León,México",25.586001,-100.2461118
1073,"Bochica 407, Azteca, San Nicolás de los Garza, Nuevo Leon",25.586001,-100.2439231
1074,"Bolevard Torre del Mar 149, Valle del Salduero, Cd Apodaca, N.L., Mexico",25.5861373,-100.2393775
1075,"Bolevard Torre del Mar 337, Valle del Salduero, 66610 Valle del Salduero, N.L.",25.5861373,-100.2393775
1076,"Bolivia 109, Nuevo Amanecer, Apodaca, N.L.",25.5861373,-100.2393775
1077,"Bolivia 202, Villas de Casa Blanca, 66475 San Nicolás de los Garza, N.L., México, San Nicolás de los Garza",25.5861373,-100.239378
1078,"Bolivia 202, Villas de Casa Blanca, 66475 San Nicolás de los Garza, N.L., México, San Nicolás de los Garza",25.5861604,-100.2511843
1079,"bolivia 202,Casa Blanca,San Nicolás de los Garza,Nuevo León,México",25.5861763,-100.2507937
1080,"Bolivia 207, Vista Hermosa, 64620 Monterrey, N.L., México",25.586217,-100.242242
1081,"Bolivia 207b, Vista Hermosa, 64620 Monterrey, N.L., México",25.586251,-100.242127
1082,"Bolivia 207b, Vista Hermosa, 64620 Monterrey, N.L., México",25.5862604,-100.2549559
1083,"Bolivia 223, Villas de Casa Blanca, 66475 San Nicolás de los Garza, N.L.",25.5863724,-100.2509483
1084,"Bolivia 432, Vista Hermosa, Monterrey, Nuevo Leon",25.58638242,-100.2758807
1085,"Bolivia 505, Vista Hermosa, 64620 Monterrey, N.L.",25.58638242,-100.2758807
1086,"Bolivia 514, Vista Hermosa, Monterrey, N.L.",25.58638242,-100.2758807
1087,"Bolivia 519, vista hermosa, Monterrey N.L",25.586393,-100.242166
1088,"Bolivia 519,Vista Hermosa,Monterrey,Nuevo León,México",25.5864749,-100.2422399
1089,"Bolonia 424, Paseo de las Flores, Ciudad Apodaca, N.L., México",25.5864799,-100.2518126
1090,"Bolsas Ecologicas Monterrey, Av No Reelección 10101, Mirasol 1o., 64100 Monterrey, N.L., México",25.5864799,-100.2518126
1091,"Bonampak 629, Balcones de Anáhuac, 66422 San Nicolás de los Garza, N.L.",25.58649249,-100.2411152
1092,"Bora 126, Cumbres Provenza, N.L.",25.58649249,-100.2411152
1093,"Bora 126, Nuevo León, México",25.5865009,-100.2727493
1094,"Bora 148, cumbres provenza",25.5865346,-100.2514757
1095,"Bora Bora 200, Bora Bora, Cumbres Madeira Francés, Monterrey, Nuevo Leon",25.58653709,-100.2517316
1096,"Bora Bora 200, Bora Bora, Cumbres Madeira Francés, Monterrey, Nuevo León",25.586545,-100.241445
1097,"Bora Bora 202, Cumbres Madeira Francés, 64349 Monterrey, N.L.",25.58654716,-100.2479634
1098,"Bora Bora 202, Cumbres Madeira Francés, 64349 Monterrey, N.L.",25.5865972,-100.2398059
1099,"Bora Bora 206, Bora Bora, Cumbres Madeira Francés, 64349 Monterrey, N.L.",25.5865972,-100.2398059
1100,"Borbón 125, Dinastía, Monterrey, N.L., México, Monterrey",25.5866073,-100.2640641
1101,"Borbón 137, Dinastía, Monterrey, N.L., México",25.58662539,-100.2460979
1102,"Borbón 163, Dinastía, Monterrey, N.L.",25.586626,-100.253581
1103,"Borbón 185, Dinastía, Monterrey, N.L.",25.5866302,-100.241346
1104,"Borbón 191, Dinastía, Monterrey, Nuevo Leon",25.5866302,-100.241346
1105,"Borbon 207, Privada Montejo, Alberto García Guzmán, Privada Montejo, Santa Catarina, Nuevo Leon ",25.58664383,-100.2427009
